hinge2joint,piston_area,accum_volume,accum_P0,fitness,generation
0.32941176470588235,0.4035294117647059,3.3925882352941175,4.9411764705882355,[1.68702888e+08],2
3.1588235294117646,0.43529411764705883,1.4429019607843137,4.811764705882353,[865034.51495937],2
1.5529411764705883,0.16705882352941176,2.6409019607843134,4.023529411764706,[89097561.12164839],2
0.9411764705882353,0.7635294117647059,0.761686274509804,5.047058823529412,[1.40982618e+09],2
2.18,0.4952941176470588,1.7012941176470588,4.435294117647059,[16413140.31582795],2
1.9352941176470588,0.64,0.8086666666666666,4.929411764705883,[540870.32853724],2
0.40588235294117647,0.8588235294117647,3.4395686274509805,5.894117647058824,[3.44584797e+08],2
1.92,0.3647058823529412,0.3153725490196079,4.976470588235294,[7.36270597e+08],2
0.9411764705882353,0.3647058823529412,0.08047058823529411,4.482352941176471,[13547789.58394335],2
0.17647058823529413,0.8694117647058824,4.825490196078431,4.905882352941177,[1.49115735e+08],2
1.323529411764706,0.7035294117647058,0.7381960784313726,5.8235294117647065,[4.69154145e+08],2
0.5741176470588235,0.7388235294117647,6.0,5.247058823529412,[1.29787908e+09],2
0.3447058823529412,0.2870588235294118,4.473137254901961,3.6705882352941175,[1.80602517e+11],2
1.4152941176470588,0.9894117647058823,0.4798039215686275,4.705882352941177,inf,2
0.19176470588235295,0.76,0.5267843137254902,4.141176470588235,[21087936.49615448],2
0.23764705882352943,0.7988235294117647,5.48321568627451,4.976470588235294,[1.21927329e+08],2
1.2776470588235296,0.851764705882353,5.741607843137254,5.458823529411765,[8280794.42282213],2
1.9047058823529412,0.6541176470588236,5.671137254901961,5.047058823529412,[2678788.17198253],2
2.608235294117647,0.4776470588235294,4.261725490196079,5.070588235294117,[3032053.54212776],2
1.5988235294117648,0.7352941176470588,0.8086666666666666,4.8,[791951.83354774],2
0.7729411764705882,0.4952941176470588,2.4059999999999997,5.858823529411765,[3.08586438e+08],2
2.2105882352941175,0.4882352941176471,2.6878823529411764,5.023529411764706,[29937632.62209272],2
2.2258823529411766,0.11764705882352941,4.308705882352942,3.682352941176471,[1.69807809e+08],2
3.1588235294117646,0.4952941176470588,4.802,4.988235294117647,inf,2
